year,date,category,country,city,event,line
"1975","8 января","нераспознанно",None,None,"departure","В 1210 приехал в Дом ученых на гражданскую па нихиду по СJJучаю кончины своей матери ~"
"1975","24 февраля","нераспознанно",None,None,"departure","Л.И. находился на даче, в 12 ч. 30 MIIIJ. приехал в KpeMJII>. Принял тов. ЧернеiJКО к.~· .."
"1975","23 марта","нераспознанно",None,None,"unknown","Л. И. находился на даче, звонил в nрнемную то в. Черненко К. У. (дважды)."
"1975","31 марта","нераспознанно",None,None,"unknown","В 1800 Л.И. выезжал в nоликлинику на Грановского, в 21 00 возвратился на дачу."
"1975","3 мая","нераспознанно",None,None,"unknown","Л.И. - находился на даче, звонил в nриемные ЦК и Кремля."
"1975","9 мая","нераспознанно",None,None,"departure","В 21 оо Л.И. с дачи выехал в больнину на Грановского."
"1975","15 июня","нераспознанно",None,None,"departure","В 11 ч. 40 мин. Л.И. выехал на избирательный участокдля голосования по выборам в"
"1975","30 июня","нераспознанно",None,None,"departure","В 173!J выехал в nоликлинику на Грановского и в 18:1!1 выехал на дачу."
"1975","13 июля","нераспознанно",None,None,"unknown","Л.И.- работал на даче, звонил в Приемную ЦК. переговорил по телефону с т. Черненко К. У. выезжал в полиКJJинику на Грановского."
"1975","15 июля","нераспознанно",None,None,"departure","РСФСР девятого созыва, nосле чего прибыл в кабИitет."
"1975","24 июля","нераспознанно",None,None,"departure","В 13:1.> приехал в Кремю •."
"1975","31 августа","нераспознанно",None,None,"unknown","Л.И. находился на даче, звонил в Прнемную ЦК. flереговорнл rю телефону с т. Кириленко АЛ."
"1975","2 сентября","нераспознанно",None,None,"unknown","Вечером выезжал в спецnолиКJIИIJику."
"1975","16 сентября","нераспознанно",None,None,"departure","В 14~ Л.И. приехал в КремJiь, работал с документами, были разобраны архивные материалы."
"1975","10 октября","нераспознанно",None,None,"departure","В 900 Л. И. прибыл в КремJJь."
"1975","11 октября. clylб 1 бота!","нераспознанно",None,None,"departure","В J9i0 ч. Л.И. выехал в «санупр[ авление ]». В 212.0 возвратился на дачу."
"1975","24 октября","нераспознанно",None,None,"departure","В 100!.1JI.И. приехал в Кремю,."
"1975","30 октября","нераспознанно",None,None,"departure","В 1 62!1 выехал на подписание советеко-вьетнамских документов, а затем на 11рием."
"1975","7 ноября","нераспознанно",None,None,"departure","В gы Л.И. выехал из «Заречья» на Красную nлощадь."
"1975","2 декабря","нераспознанно",None,None,"departure","JI.И. в 9 ч. 45 мин. прибыл в Бш1ыJюf! Кремлевский Дворе н."
"1975","18 декабря","нераспознанно",None,None,"unknown","Л.И. находился в «Зав1щово>>."
"1976","2 февраля","нераспознанно",None,None,"departure","Звонил т. НовиковИТ - вылетел в Инсбрук 11е доложено."
"1976","17 февраля","нераспознанно",None,None,"departure","В 11 ч. 55 мин. Л.И. уехал на дачу, где nродолжал работать наддокладом на предстоящем"
"1976","27 февраля","нераспознанно",None,None,"unknown","С 161.2 находился на вечернем заседании в обсуждении Отчета ЦентраJtыюrо Комитета"
"1976","4 апреля","нераспознанно",None,None,"departure","В J2illl JI.И. прибыл в КрсмJiь. ПсреговориJI по тежфону с тт. СуСJJовым М.А.,"
